population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct65up,pctUrban,medIncome,pctWInvInc,pctWSocSec,PctPopUnderPov,PctNotHSGrad,PctUnemployed,PctOccupManu,PctOccupMgmtProf,MalePctNevMarr,TotalPctDiv,PctFam2Par,PctKids2Par,PctWorkMomYoungKids,PctKidsBornNeverMar,PctImmigRec5,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,MedYrHousBuilt,PctWOFullPlumb,OwnOccMedVal,OwnOccQrange,RentMedian,RentQrange,MedRentPctHousInc,MedOwnCostPctIncNoMtg,PopDens,PctUsePubTrans
40949,2.47,2.7,94.53,0.7,1.71,10.8,18.13,83.39,33411,40.18,34.53,6.78,11.27,7.22,9.22,28.85,27.98,10.93,71.82,71.66,61.24,1.87,24.91,91.53,1.06,3.41,72.88,1.46,37.53,3,1973,0.3,160000,92600,575,270,31.8,14.2,658.2,1.18
17790,2.66,3.01,89.39,6.45,5.78,13.83,14.38,100,46499,61.29,33.05,3.68,16.92,4.17,8.9,35.29,35.32,7.38,84.36,83.65,57.16,1.33,22.23,80.05,3.21,5.08,74.78,2,45.19,3,1939,0.14,206200,60300,618,243,24.9,15.6,6118.4,18.82
437319,2.34,7.67,84.64,5.3,3.17,11.86,12.83,100,25592,43.45,26.59,14.53,17.1,6.16,14.43,29.23,35.03,16.07,66.43,63.51,61.73,3.97,29.91,90.01,2.17,5,57.6,3.49,56.17,2,1947,0.64,59200,38800,340,149,25.8,14.3,3386.2,11.41
27957,2.95,10.33,83.46,3.1,5.73,13.21,4.39,100,46674,41.6,9.66,3.79,15.79,3.3,10.09,32.1,29.75,11,81.33,79.06,65.68,2.8,28.79,89.45,2.59,6.1,67.75,3.13,32.6,3,1981,0.51,150700,68800,603,171,25.5,13.7,2695.4,1
133107,2.53,1.45,72.98,21.86,10.07,11.6,10.78,100,47204,51.28,20.54,5.15,12.38,3.95,6.72,37.65,32.32,11.64,79.26,77.43,57.54,1.37,32.19,72.79,5.83,4.13,60.49,6.41,52.31,2,1961,0.27,340000,147300,740,325,26.9,11.2,6260.9,1.53
12220,4.32,0.06,98.01,0.86,2.06,21.23,3.71,100,43804,42.37,13.46,3.21,9.1,3.21,11.33,29.15,26.33,4.1,93.07,91.5,49.8,0.44,0,96.76,0.84,31.58,92.3,4.84,12.48,4,1979,0.42,93900,40500,367,287,21.7,12.8,585.8,1.27
66072,2.59,3.64,82.76,6.32,24.12,11.09,10.46,100,42962,49.19,21.07,8.3,18.45,3.82,10.24,29.66,35,13.43,72.39,69.83,70.99,3.48,29.78,69.2,7.86,7.25,51.04,10.47,61.71,2,1961,0.58,349500,167500,670,325,28.6,12,3349.1,3.85
13187,2.47,3.03,93.76,1.36,3.4,10.16,18.77,97.79,35855,61.86,30.74,6.27,21.66,3.31,14.22,32.72,24.65,9.55,77.84,75.4,70.99,1.77,25.43,89.75,0.76,2.85,65.72,1.16,40.69,3,1961,0.09,92700,69600,458,132,25.1,11.7,2104.5,1.68
11663,3.01,0.17,98.04,1.29,1.73,11.76,4.82,100,53665,57.19,13.23,1.65,9.45,2.29,9.29,33.16,20.64,6.16,92.11,91.8,53,0.48,6.63,93.59,0.26,3.95,92.43,0.93,20,3,1980,0.28,133300,50400,472,182,20.5,13.5,2148.7,3.2
10205,2.46,1.06,97.38,1.04,1.79,9.62,23.89,0,26654,40.44,45.95,6.77,26.53,5.66,13.47,20.69,15.28,9.08,80.47,75.83,62.3,1.68,5.72,94.06,0.44,2.39,79.15,1.88,52.66,2,1984,0.2,68700,30800,449,114,25.8,11.5,785.2,0
49425,2.67,0.8,95.49,1.07,1.19,20.6,7.87,100,25456,45.03,18.9,14.48,14.24,5.08,11.28,30.59,43.87,8.28,75.26,76.33,73.58,1.95,42.9,94.35,0.3,3.6,56.93,1.98,57.07,2,1968,0.45,64700,31000,320,157,26.1,12.1,3304.7,0.95
130474,2.66,36.14,53.85,2.41,13.22,17.06,10.81,100,25811,37.07,26.28,21.29,28.97,9.25,14.02,30,50.43,12.44,45.44,38.63,50.49,15.07,31.16,79.35,3.93,7.07,34.96,4.9,67.53,2,1943,0.49,145000,78800,487,262,30,14.9,6679.9,9.54
11218,2.66,15.59,81.67,0.71,2.79,14.22,11.26,100,18095,19.06,30.37,23.81,49.27,8.37,23.14,10.8,26.11,14.97,62.04,55.69,43.75,4.92,31.7,87.22,1.1,6,56.69,6.76,58.36,2,1959,1,49000,27000,259,134,27.3,12.9,3399.4,1.19
23930,2.87,38.14,58.5,1.17,4.53,14,12.41,100,36724,40.22,29.29,4.93,21.38,6.76,16.37,22.31,29.61,11.36,70.37,67.79,68.41,3.18,7.12,91.77,0.83,5.94,85.93,2.75,25.72,3,1961,0.28,65100,20200,451,130,24.1,12.7,5104.5,12.33
19949,2.76,0.44,95.21,3.61,2.65,12.94,15.13,100,48483,67.37,35.1,1.27,12.33,2.81,5.81,42.29,23.91,5.14,90.61,89.64,62.78,0.31,4.91,89.28,1.26,3.78,92.01,0.57,23.09,3,1966,0,102400,56800,461,116,23.4,12.1,2553.6,4.44
10542,2.67,41.48,57.56,0.56,0.69,17.69,16.07,0,19063,25.86,36.39,25.22,39.06,9.13,27.25,20.22,38.79,10.44,52,47.91,77.45,10.7,18.03,97.15,0.23,6.23,59.97,4.76,49.74,3,1961,0.76,47200,37300,197,140,25.9,14.8,1633.9,0
34989,2.57,0.16,98.92,0.37,0.79,12.76,13.45,100,29576,50.68,32.44,6.07,20.21,5.64,16.52,22.72,27.69,8.45,79.23,79.54,66.17,1.7,5.66,93.22,0.57,3.62,75.22,1.31,39.01,3,1953,0.28,68100,33300,331,142,24.6,14,3344,0.62
60394,2.75,3.83,79.59,4.42,18.96,14.97,10.33,100,37073,43.96,22.9,8.98,15.38,4.78,8.49,37.1,29.86,12.03,75.19,72.29,55.46,2.24,28.84,82.36,3.07,6.32,62.36,5.37,44.97,3,1971,0.09,144300,86200,527,206,26.9,11.5,2398.1,0.37
16169,3.29,4.62,58.93,1.26,51.15,17,6.51,0,24292,20.69,15.52,28.22,42.85,11.09,19.07,17.95,31.81,12.74,67.21,58.91,52.38,5.48,27.07,56.85,8.21,13.74,62.03,17.88,49.96,3,1976,0.43,62900,69700,308,194,28.9,15.6,705.2,0.71
14548,2.7,0.98,88.96,2.17,14.87,11.14,5.29,0,34182,40.48,13.23,8.43,14.97,3.93,12.94,30.83,24.84,14.83,75.31,75.17,68.96,1.17,29.6,88.69,1.99,4.74,73.88,3.52,44.23,3,1978,0,82100,26000,449,209,28.4,14.8,2035.3,2.24
55006,2.62,0.79,96.25,2.18,0.83,18.61,12.2,100,25168,51.01,29.36,12.63,21.39,4.82,18.98,23.77,38.71,9.2,75.13,75.23,63.63,1.67,22.33,95.35,0.57,3.38,60.88,1.46,46.98,3,1952,0.37,53800,29000,315,137,25.7,13,2959.7,1.89
11874,2.11,6.36,82.79,7.41,3.67,10.54,8.16,100,30141,39.91,16.5,9.33,15.18,4.77,14.47,24.17,38.73,19.11,64.7,62.08,58.72,2.95,35.73,89.93,1.58,3.52,44.26,4.31,71.75,2,1970,0,93900,48800,433,138,22.9,11.4,1404.9,8.04
23229,3.42,11.49,77.75,6.04,10.46,12.28,3.15,100,53710,48.86,11.54,4.23,14.13,3.52,7.69,30.94,38.1,13.69,82.44,80.04,66.41,6.51,14.83,86.56,1.48,5.32,67.22,2.59,26.14,3,1972,0.09,240900,96700,811,229,26.5,12.3,2618.2,2.12
32873,2.69,1.08,86.96,6.22,15.45,13.3,8.62,100,51253,49.51,18.84,3.55,12.59,3.31,8.8,36.82,31.27,10.85,82.69,79.27,58.41,1.23,24.07,83.1,3.36,5.72,68.99,5.15,45.05,3,1974,0.21,264000,127600,701,268,26.8,10.8,3178,0.75
15351,2.45,15.59,83.14,0.99,0.67,13.39,11.49,100,32877,39.95,24.31,9.28,18.08,3.62,11.23,33.68,25.87,12.39,72.42,69.84,65.46,5.59,13.79,97.96,0.15,3.02,67.4,1.82,45.66,3,1966,0.12,67700,39400,328,143,21.4,12,904.5,0.16
124773,2.47,29.09,68.24,1.75,3,23.68,7.94,100,23453,38.24,17.18,22.32,14.48,5.56,6.23,37.49,48.87,11.51,61.16,57.44,72.28,7.88,32.56,92.68,0.85,3.55,49.61,4.27,58.18,2,1974,0.27,72400,46900,353,184,31.2,12.8,1903.4,2.82
12016,3.68,8.51,82.51,7.07,5.13,35.5,9.15,0,43092,66.08,26.4,9.64,11.6,3.21,2.64,50.5,67.29,5.92,78.23,75.42,58.73,2.58,48.52,80.21,2.43,3.75,47.48,2.85,48.12,3,1939,0,286400,232500,673,425,23.6,14.9,6306.9,5.17
13547,3.13,1.2,94.56,3.5,0.82,31.69,9.81,0,21392,53.73,26.53,28.82,19.79,7.56,11.01,26.8,60.91,5.29,75.39,75.76,64.79,2.52,35.43,94.38,0.85,3.8,45.57,2.54,54.17,2,1966,0.15,53400,28500,297,154,32,12.8,1161.2,0.22
10130,2.56,0.75,97.92,0.62,1.33,13.6,14.14,0,23642,36.01,34.62,11.86,25.24,5.25,29.51,17.43,25.77,13.78,67.94,66.02,71.32,0.82,27.32,96.1,0.25,3.99,66.93,1.54,45.7,3,1950,0.17,40200,26600,275,119,26.5,13.5,1925.9,0.09
13002,2.47,2.55,95.22,1.36,1.85,11.05,6.1,98.55,44335,45.26,14.97,3.73,7.51,2.63,4.96,37.48,24.84,12.84,80.28,80.8,57.84,1.15,38.49,91.65,1.21,2.05,62.19,1.01,46.15,3,1985,0.25,119800,81600,548,119,22.8,12.6,659.9,1.14
17825,2.82,0.76,98.02,0.81,2.23,12.38,7.36,44.04,48889,51.57,17.62,2.43,12.9,2.94,10.86,30.03,27.12,8.64,86.32,84.47,56.44,0.58,3.6,92.14,0.85,3.94,88.34,1.18,36.84,3,1961,1.01,161200,64300,639,307,28,16.1,422.4,2.22
23006,2.79,0.51,95.73,2.79,0.85,25.97,11.04,0,22194,53.59,30.43,21.61,20.01,5.96,15.09,25.16,53.01,6.76,73.08,74.2,66.73,1.76,69.19,91.29,1.24,4.06,53.51,1.96,50.04,2,1956,0.07,51400,24700,319,144,27.5,14.5,1660.1,0.56
39802,2.8,1.26,77.47,3.07,26.16,13.77,9.84,0,31671,37.06,22.64,9.59,23.84,7.85,15.54,22.7,26.88,13.1,72.38,68.95,65.31,2.55,20.95,77.93,5.43,6.49,58.53,9.71,48,3,1972,0.36,131300,62900,431,164,26.1,11.4,4187.9,0.6
31287,2.71,11.07,80.05,6.81,5.81,13.41,8.64,100,49900,53.16,20.78,2.67,16.13,3.08,11.37,33.94,34.89,8.91,81.65,79.76,67.83,2.71,26.12,79.26,3.33,3.43,69.98,2.88,55.58,2,1975,0.12,179800,92200,662,249,24.9,15.4,2508.1,8.09
70487,2.59,17.38,81.61,0.51,0.65,16.05,13.59,100,21407,30.37,31.35,20.87,31.67,8.74,21.54,21.14,30.85,14.39,62.98,58.23,59.71,5,20,97.1,0.28,4.94,56.97,2.14,51.98,2,1946,0.58,42000,27300,247,136,27.6,13.1,3485.1,1.06
35710,2.3,2.61,93.49,2.81,1.07,10.55,15.75,100,32405,53.98,29.94,5.55,11.92,3.61,12.22,25.24,31.14,10.51,73.49,74.37,74.61,1.93,14.65,94.5,0.73,2.81,74.06,1.64,50.99,2,1956,0,84800,20100,438,127,27,11.4,5009.5,6.04
22911,2.67,25.51,67.85,0.92,9.09,15.84,15.63,0,21238,29,34.44,21.04,35.92,8.15,20.91,23.05,28.83,12.16,67.01,59.85,60.71,3.57,29.69,90.42,1.78,6.05,59.83,5.99,49.7,3,1963,0.49,43000,40800,260,170,26,14.5,1062.7,0.19
12127,2.58,0.54,97.63,0.41,1.15,13.14,13.9,0,25141,38.52,31.38,11.79,31.91,6.72,32.61,15.53,24.33,12.13,75.76,71.32,76.3,1.45,23.31,96.59,0.55,3.79,69.07,1.68,41.14,3,1950,0.38,39000,24700,247,91,24.4,12.3,2204.9,0.35
22191,2.58,3.49,95.03,1.17,0.63,18.31,12.58,0,27148,48.2,28.3,12.69,20.68,5.93,18.99,26.89,32.73,11.46,73.14,71.98,55.53,2.05,39.72,96.01,0.19,3.4,62.62,1.15,44.9,3,1959,0.38,70300,44200,293,140,23.6,12.1,1813.5,0.91
3485398,2.86,13.99,52.83,9.81,39.92,14.46,8.96,100,30925,33.34,19.53,18.86,33,8.34,15.86,27.29,43.23,12.26,65.54,59.78,54.81,9.32,32.13,50.09,17.45,14.44,40.31,22.26,72.02,2,1959,0.98,244500,224300,544,296,30.4,11.9,7168.1,10.92
13425,2.76,0.57,88.39,5.85,29.4,12.86,12.48,100,33969,37.44,26.37,11.55,42.64,7.53,24.78,15.78,36.31,8.63,78.15,74.61,58.57,3.52,27.86,43.94,16.23,6.27,35.47,9,65.21,2,1947,3.57,150700,73400,512,215,24.2,20,10587.5,17.27
15411,2.93,0.34,98.9,0.43,0.59,15.41,12.51,65.76,40117,51.51,32.44,4.92,26.72,4.6,13,25.36,29.73,6.44,87.21,82.93,63.94,0.99,5.18,88.36,1.46,5.03,90.35,1.28,29.79,3,1956,0.15,134500,58300,415,253,25.1,13.2,644.9,0.39
27134,2.47,0.53,96.09,0.84,0.52,14.51,15.12,100,20905,41.01,35.36,17.1,22.68,9.73,15.07,21.55,32.75,12.05,64.68,64.84,57.44,2.57,12.14,96.73,0.52,3.17,66.06,1.1,48.92,3,1939,0.47,37300,25000,238,134,27.5,13.4,709,1.77
22902,2.72,4.62,93.26,0.84,1.81,13.85,12.96,0,29088,41.94,29.24,15.39,30.11,7.38,20.83,22.35,28.67,11.28,69.43,67.56,51.06,4.38,30.87,94.74,0.85,4.91,63.65,2.1,42.99,3,1947,0.1,65100,35200,347,168,28.8,14.3,2458.4,0.5
18749,2.9,2.27,96.66,0.62,0.64,15.51,8.64,69.9,35575,39.77,20.2,4.1,22.08,4.98,18.04,19.14,24.86,10.18,81.33,76.31,65.89,1.54,18.75,96.79,0.17,5.27,79.02,1.87,22.75,3,1966,0.33,65800,30000,347,131,23.2,11.8,401.2,1
38901,3.66,23.47,52.73,13.48,17.45,20.34,5.07,100,28655,29.32,16.71,12.22,22.08,4.37,8.43,18.22,43.95,10.62,76.63,71.38,51.79,5.13,35.56,73.99,5.54,10.2,34.08,14.61,54.14,2,1963,0.64,150100,69400,565,223,29.7,12.3,4254.3,3.56
29202,2.66,1.79,94.7,1.13,5.67,12.38,3.93,99.89,48901,45.5,8.89,4.24,10.57,3.09,5.96,35.14,22.42,12.29,83.43,82.38,60.57,0.76,24.06,93.62,1.01,2.89,67.83,2.61,37.38,3,1983,0.49,111000,51800,400,216,22.6,11.4,901.6,0.28
69101,2.67,9.93,85.14,4.12,1.31,26.06,7.48,100,22059,45.96,16.91,22.42,12.8,4.91,7.78,35.91,50.96,8.97,70.25,67.89,69.78,5.69,55.89,91.64,1.57,3.23,48.96,2.44,55.05,2,1969,0.16,73400,47400,306,144,29,11.9,1504.7,1.29
10950,2.53,0.16,97.25,0.79,2.11,13.39,16.48,0,20711,39.5,36.03,18.76,27.85,10.38,23.15,20.31,24.05,13.43,69.32,67.52,61.13,3.62,4.01,95.46,0.26,4.85,59.04,3.6,51.35,2,1964,0,42900,21300,277,130,26.1,14.4,2193.5,0.25
18041,2.95,17.71,77.25,1.09,7.57,29.24,8.79,100,31262,41.36,21.32,17.07,19.48,5.7,12.02,26.89,59.7,9.33,57.91,53.04,74.08,8.18,20.57,89.72,1.28,5.59,43.52,3.91,56.64,2,1939,0.39,116300,64100,479,193,24.7,12.5,9469.3,2.39
13800,2.54,12.49,78.85,6.59,4.64,12.83,9.56,100,36864,49.32,22.02,5.14,14.77,4.16,8.47,33.61,33.04,10.45,81.05,81.36,54.36,3.29,24.31,84.49,2.19,3.57,50.37,2.74,66.14,2,1966,0.26,166700,73200,558,155,25.1,14.7,2251.7,2.34
33862,2.34,1.7,97.7,0.3,0.29,12.47,17.41,100,20461,35.8,38.41,18.99,30.81,8.01,17.86,22.77,25.25,13.17,67.27,64.43,52.37,2.6,14.34,97.75,0.44,3.04,65.27,0.95,48.37,3,1951,0.32,42600,29100,247,120,27.1,13.3,2926.2,0.9
177196,2.36,1.93,93.28,2.08,2.08,13.38,14.25,100,22192,40.84,30.25,17.34,16.79,8.12,12.42,26.95,30.89,15.82,63.8,62.52,57.16,3,20.14,94.7,0.85,4.16,61.6,2.52,53.68,2,1952,0.8,51100,31900,278,139,28.2,12.6,3058.9,4.41
12430,2.7,0.31,89.69,1.09,11.62,24.9,10.54,0,22996,44.83,24.86,18.78,15.88,6.45,6.57,28,48.51,10.88,70.24,68.41,69.61,2.27,44.08,89.5,1.31,3.73,58.29,2.85,52.63,2,1959,0.69,81600,35300,374,188,29,12.3,2561.8,1.38
16565,2.38,0.29,93.76,1.95,2.55,13.22,14.92,0,21762,34.71,30.27,18.3,26.57,10.96,21.09,21.68,28.28,15.23,66.09,64.05,39.7,3.63,14.2,93.2,0.56,4.43,60.23,2.73,52.64,2,1942,0.44,42200,28700,249,124,27.4,12.4,1510.9,3.12
41943,3.29,38.25,59.81,1.16,1.58,14.17,9.5,100,21221,30.33,25.99,20.71,22.13,5.4,17.58,25,25.1,10.37,68.18,63.09,55.8,6.65,24.94,95.28,0.48,6.29,45.68,4.65,41.84,3,1964,1.11,59000,47700,249,212,25.8,13.8,1780,0.62
16230,3.05,0.1,99.52,0.13,0.44,13.77,10.38,1.86,37156,38.1,25.93,5.55,29.43,6.21,17.79,21.81,26.59,7.39,85.45,83.34,69.42,1.53,3.58,91.66,0.74,4.58,81.07,1.71,39.14,3,1964,0.78,129500,54100,382,256,27,14,281.9,0.43
109592,2.63,9.04,81.98,7.69,2.58,23.19,6.29,100,33344,60.29,14.36,16.08,6.08,3.81,4.53,47.65,54.22,8.09,75.87,75.13,63.75,2.58,41.96,86.5,1.41,3.19,48.08,3.19,57.98,2,1963,0.15,116400,75500,529,231,30,12.9,4085,5.7
29603,2.75,0.93,97.6,0.82,1.37,12.23,5.1,0,43419,41.69,13.83,3.79,13.71,5.47,12.05,30.15,26.44,10.46,83.82,82.6,67.8,1.01,9.22,93.72,0.57,3.69,69.22,1.72,55.85,2,1978,0.8,138000,47100,567,191,24.2,14.9,798.4,0.54
13024,2.25,31.3,67.17,0.5,6.09,9.62,19.56,100,23269,35.81,36.36,20.64,39.4,8.89,12.04,21.68,32.88,16.77,49.89,42.44,62.84,8.51,17.67,81.87,2.64,4.68,53.61,8.7,81.08,2,1971,0.53,84500,56700,396,192,28.3,13,2442.6,2.28
12233,2.44,0.47,99,0.32,0.48,12.56,16.38,0,23684,42.79,35.95,13.85,26.28,5.19,26.49,16.47,22.85,11.74,75.67,73.46,48.86,0.74,13.29,96.3,0.17,3.68,68.08,0.86,41.96,3,1946,0.47,42200,26000,236,109,24.5,12.3,2570,0.1
15128,2.71,0.15,97.68,1.74,1.18,14.18,10.77,100,44735,65.17,28.11,2.32,10.83,2.38,8.99,37.39,26.14,6.88,83.29,82.14,65.4,0.64,6.22,94.66,0.61,3.19,77.23,0.72,27.52,3,1966,0,93800,42800,466,188,27.1,11.7,2608.5,3.03
58012,2.81,5.11,74.68,2.09,75.62,13.67,9.09,100,25655,24.77,20.77,18.18,49.46,10.87,32.79,14.66,37.55,14.53,59.81,56.12,53.42,8.03,24.34,17.73,30.91,8.4,22.08,16.96,78.25,2,1940,1.74,150400,81500,451,240,27.5,13,44229.9,27.8
28176,2.51,3.23,73.48,21.98,5.77,11.65,6.49,100,60462,59.72,11.31,2.95,4.96,3.4,4.32,42.67,32.2,11.7,82.87,82.17,68.43,0.84,27.59,74.62,3.38,3.69,66,3.02,48.93,3,1975,0.34,411700,164800,947,217,24.4,11.7,7232,3.93
140761,2.61,47.94,49.58,0.49,2.85,15.83,9.58,100,20176,27.04,27.15,30.58,30.71,18.29,25.91,18.45,39.75,17.92,42.57,39.1,50.33,12.65,5.21,95.01,0.64,6.9,58.81,4.38,49.86,3,1953,0.5,33900,18300,300,115,35.1,14.2,4015.8,2.43
41711,3.28,29.58,57.37,3.96,19.33,29.2,8.48,100,28289,33.31,25,21.96,34,8.85,15.01,23.85,61.76,8.74,50.14,42.94,67.51,12.96,37.73,72.41,7.03,10.59,32.54,10.53,65.85,2,1949,1.69,126700,61400,569,316,29.9,18.9,7709.4,12.35
30495,2.86,24.96,71,0.77,1.41,14.7,10.83,100,19397,29.9,29.68,26.41,37.41,8.38,16.34,23.43,28.56,11.92,67.57,60.66,45.83,5.69,3.33,86.08,1.04,8.02,65.71,7.19,43.93,3,1962,0.64,53700,37300,218,145,28.6,13,2172,0.18
23451,3.37,42.94,31.69,9.6,36.36,16.11,5.26,100,29206,24.67,18.14,17.55,39.39,10.6,15.12,19.75,45.54,14.87,56.09,50.69,68.06,10.41,37.48,59.43,14.8,22.89,45.01,27.9,69.46,2,1958,0.49,159700,61000,532,212,30.4,12.9,8883,8.38
16392,3.11,1.59,96.96,1.3,0.5,17.02,5.52,100,70287,67.16,12.66,1.39,4.95,3.1,2.79,51.44,21.3,4.82,92.24,90.37,49.59,0.45,27.52,96.58,0.44,3.35,93.74,0.21,5.93,4,1979,0,179400,101600,717,494,28.2,11.8,544.6,0.45
30159,2.85,5.13,88.12,2.32,11.74,13.74,4.23,99.49,45043,46.08,10.49,4.92,10.8,3.09,8.7,37.42,24.64,10.54,84.23,82.29,58.23,0.98,15.43,86.97,2.02,4.27,74.17,4.31,28,3,1981,0.58,69100,35500,457,212,22.1,12,566.3,1.2
31828,2.86,33.32,64.22,1.97,2.28,15.81,11.31,0,18506,25.37,28.47,28.67,42.88,13.03,21.57,17.68,30.07,12.05,64.43,58.17,60.12,7.04,10.08,79.12,1.77,8.76,60.93,8.11,51.71,2,1962,1.01,46700,36100,193,141,27.2,13.3,3024.3,0.29
15080,2.93,0.36,99.14,0.41,0.52,14.13,11.65,100,44083,58.48,27.68,3.15,19.5,3.4,12.76,27.78,27.77,7.02,84.63,83.13,66.67,0.81,7.24,95.22,0.39,5.2,91.48,0.97,25.05,3,1961,0,127600,53300,450,113,24,12.3,2534.6,1.82
12649,2.75,0.23,99.11,0.4,0.97,13.31,14.13,100,28998,35.35,35.22,9.18,36.6,5.92,20.82,16.38,33.16,12.07,68.56,63.23,47.81,3.68,3.4,95.87,0.42,7.7,75.89,2.11,38.69,3,1939,0.73,63100,39600,383,133,30.3,15.2,5549.8,3.17
30533,2.63,0.22,98.95,0.7,0.45,10.86,14.78,100,36972,60.89,32.15,2.95,17.7,3.8,10.02,30.26,24.86,5.69,88.04,86.71,59.78,0.41,16.99,94.15,0.32,3.06,88.74,0.49,26.49,3,1958,0.22,71200,31600,375,121,21.8,13.6,2653.4,6.1
18828,2.83,0.14,99.16,0.29,0.91,14.73,7.71,100,34179,38.22,21.61,5.38,28.19,5.69,17.15,19.51,25.33,11.17,77.99,74.84,67.35,0.72,6.54,97.73,0.38,4.39,79.68,2.34,37.47,3,1968,0.34,65700,21700,369,123,25.2,11.9,1615.9,0.79
12697,2.99,0.44,99.17,0.17,0.22,14.78,6.4,47.15,31617,30.2,21.19,8.41,37.21,5.71,27.07,13.91,22.51,10.01,82.92,78.62,62.42,1.33,33.33,98.57,0.08,4.87,88.92,2.73,30.41,3,1973,0.57,62000,26700,293,139,24.1,11.6,355.3,0.78
41856,2.88,65.17,32,0.39,3.77,16.52,12.58,100,20864,20.29,33.59,25.16,37.84,12.4,18,16.68,46.27,14.44,40.76,34.16,65.09,17.78,12.21,91.8,0.94,10.09,55.04,5.91,39.95,3,1944,0.72,38400,23800,291,225,29.3,17,8345.8,12.81
10513,2.44,21.14,78.28,0.22,0.48,15.3,15.25,0,20745,29.58,34.77,17.18,35.01,7.56,27.95,18.53,24.69,11.41,69.47,64.99,62.08,3.79,0,98.33,0.33,3.15,59.31,2.28,52.26,2,1962,0.46,48800,35400,216,141,24.6,13.3,1158.3,0
280015,2.44,25.05,70.9,1.35,15,13,13.15,100,22772,32.56,28.72,19.44,29.37,6.54,13.4,25.73,34.1,16.66,58.62,51.4,63.78,7.25,15.67,82.17,3.17,5.15,57.93,6.03,59.72,2,1963,0.71,59000,43800,334,180,27.2,13,2487.1,3.3
1006877,2.5,29.5,55.3,2.18,20.88,13.17,8.72,100,27489,34.27,19.32,17.97,26.55,7.43,13.63,28.29,37.01,15.58,63.68,57.49,61.35,7.28,27.63,77.83,6.13,9.13,48.31,9.76,65.16,2,1968,0.57,78800,86600,375,162,24.2,13,2838.4,6.68
15180,2.9,4.72,93.97,0.46,1.1,23.54,14.14,0,20859,37.61,33.69,17.5,28.18,5.51,16.27,29.28,35.19,8.35,75.13,73.01,58.48,1.2,76.16,96.35,0.53,2.15,62.29,1.49,44.83,3,1972,0.34,54900,30400,219,122,28.5,13.7,1076,0.49
52179,2.46,0.79,93.76,2.78,2.41,19.04,12.01,100,24714,49.07,25.42,16.68,14.77,4.73,12.03,27.08,41.41,11.97,69.13,68.05,57.71,2.3,22.6,93.27,1.45,3.3,55.2,2.78,58.52,2,1962,0.33,89100,62400,371,171,29.1,11.9,2287.7,3.14
21951,2.49,0.52,95.28,0.72,6.5,9.48,20.05,0,24814,33.91,37.07,12.8,27.56,6.64,9.13,17.34,19.23,15.61,70,63.4,61.43,0.97,18.62,93.57,0.94,3.48,58.92,4.62,66.15,2,1979,0.31,97400,64200,423,171,29.1,13.4,491.9,1.02
38793,2.4,10.38,69.22,12.04,19.76,10.37,11.95,100,42971,51.46,21.08,6.68,15.85,4.13,7.23,39.76,36.05,14.22,69.39,67.27,57.4,3.27,19.23,69.72,5.4,5.11,56.33,8.5,69.76,2,1958,0.44,328900,123300,730,366,28.5,11.4,7336,4.33
13086,2.88,0.24,96.06,1.28,6.14,16.23,11.41,0,26974,39.62,24.43,10.71,20.89,4.35,15.83,22.66,27.29,11.49,72.8,71.79,65.5,1.06,35.36,92.51,1.64,5.38,60.04,4.16,45.39,3,1972,0.47,59200,23600,348,135,24.3,12.5,3015.2,0.68
78380,2.5,9.71,78.64,1.42,18.48,13.96,15,100,22112,35.07,33.29,19.41,41.57,8.63,26.73,15.93,35.98,14.07,55.5,49.62,59.54,8.86,28.82,79.15,5.07,6.74,58.42,4.07,44.82,3,1939,0.75,37700,25400,292,157,26.7,13.5,7732.5,7.29
20027,2.89,33.9,63.88,1.61,1.31,29.58,9.8,0,17826,33.95,23.83,30.26,21.53,10.69,9.92,34.21,55.02,7.37,65.83,58.82,64.04,8.68,45.96,94.19,0.78,5.44,53.9,3.42,50.28,2,1968,0.48,59100,43900,261,141,32.5,12.2,1118.3,0.28
87425,2.67,43.76,36.18,11.83,14.52,13.22,10.49,100,32165,33.3,23.99,16.1,23.31,9.43,12.34,27.63,36.25,16.07,54.71,49.56,60.93,7.61,25.29,77.6,5,8.56,55.41,9.88,60.13,2,1957,0.66,144300,92800,506,274,29.6,12.1,2838.8,13.14
39990,2.73,1.02,94.74,1.31,5.18,12.69,14.98,95.02,37701,44.43,32.69,7.2,26.02,7.65,14.29,28.66,30.25,7.94,77.91,74.23,66.94,2.15,10.69,82.55,2.85,5.35,74.19,2.08,42.75,3,1959,0.1,151300,52800,517,287,26,14.3,1722.8,1.8
51206,2.67,4.06,95.02,0.52,0.96,11.99,12.5,100,36809,53.17,27,3.29,19.75,3.5,12.05,24.92,26.27,9.17,80.26,78.25,66.17,1.26,12.18,96.94,0.38,3.64,82.95,1.36,31.13,3,1961,0.27,67200,14600,411,136,24.3,11.4,4843.5,1.02
